# BEAST v1.9.0pre20161204 Prerelease #5657174
# Generated Tue Feb 21 14:19:07 GMT 2017 [seed=666]
# -seed 666 -beagle_cuda -beagle_double -beagle_order 1 -threshold 0.1 metazoan.xml
state	posterior	prior	likelihood	treeModel.rootHeight	yule.birthRate	alpha	clock.rate	meanRate	treeLikelihood	branchRates	speciation
90110000	-854071.8745462408	-186.64864812230257	-853885.2258981185	0.33047947951182216	5.6751779272841425	0.48646041107784793	1.0	1.0	-853885.2258981185	0.0	43.88963481869776
90115000	-854073.9804532302	-188.34434305060145	-853885.6361101796	0.33131943307211015	4.7318429859170195	0.49010426368018895	1.0	1.0	-853885.6361101796	0.0	42.20122759560358
90120000	-854074.7210682508	-186.94378274408	-853887.7772855067	0.33094785758950057	6.670821972855092	0.48363095907254317	1.0	1.0	-853887.7772855067	0.0	43.588841292909706
90125000	-854070.7385009092	-186.32717087694263	-853884.4113300323	0.33086667597965397	6.4755538954163905	0.48676974348274776	1.0	1.0	-853884.4113300323	0.0	44.21173072886751
90130000	-854062.6808938611	-186.62013149991887	-853876.0607623612	0.32997263696176987	6.5757197273066765	0.4823343433157694	1.0	1.0	-853876.0607623612	0.0	43.90989930555731
90135000	-854073.229971162	-186.76452523910092	-853886.4654459229	0.3307771304536311	6.856772725636935	0.4876338643144718	1.0	1.0	-853886.4654459229	0.0	43.776104608372655
90140000	-854079.0698299757	-187.91069210423734	-853891.1591378715	0.33110582413378575	4.914457597608632	0.4885673750780363	1.0	1.0	-853891.1591378715	0.0	42.63180476476336
90145000	-854075.9727631345	-189.47243905039483	-853886.5003240841	0.33245872440166013	8.390454073058418	0.48954601586504926	1.0	1.0	-853886.5003240841	0.0	41.07201510017989
90150000	-854067.1076766943	-186.57681471555446	-853880.5308619788	0.33126856757898304	6.281141601996515	0.4919946959116902	1.0	1.0	-853880.5308619788	0.0	43.972536795113534
90155000	-854074.2365481638	-187.40610700394595	-853886.8304411599	0.3355063407027484	6.682844294271994	0.48391466446891823	1.0	1.0	-853886.8304411599	0.0	43.12708444383651
90160000	-854075.4355492792	-186.7477497088388	-853888.6877995704	0.3316048328719556	6.222146443083777	0.4877623267951057	1.0	1.0	-853888.6877995704	0.0	43.79313706359604
90165000	-854076.2771370661	-187.29337394514937	-853888.983763121	0.3342118037184352	6.858243297184511	0.4938631226071475	1.0	1.0	-853888.983763121	0.0	43.25971441890958
90170000	-854069.9502175812	-186.40772586601588	-853883.5424917152	0.3301344454806118	6.295341134633439	0.4886203981638365	1.0	1.0	-853883.5424917152	0.0	44.134877049156415
90175000	-854071.8994895804	-186.76990853557433	-853885.1295810449	0.33190008601648674	6.676229285879703	0.4862803624937978	1.0	1.0	-853885.1295810449	0.0	43.7680143082579
90180000	-854073.1678799681	-187.43506392182417	-853885.7328160462	0.3303295820308673	5.1337704103092054	0.48443660421703055	1.0	1.0	-853885.7328160462	0.0	43.099171405454534
90185000	-854068.9047727842	-187.7379874365919	-853881.1667853476	0.3333501325414994	5.0527032249986075	0.4885625919171885	1.0	1.0	-853881.1667853476	0.0	42.80449986608709
90190000	-854071.4389844387	-187.44026756019056	-853883.9987168785	0.3353830797634789	5.457086876342388	0.48916650434079245	1.0	1.0	-853883.9987168785	0.0	43.10342756733564
90195000	-854065.2913488848	-188.6105803212184	-853876.6807685636	0.3342006106570414	7.747134503636544	0.49023868591580283	1.0	1.0	-853876.6807685636	0.0	41.93525916945783
90200000	-854069.731238848	-186.52398363550523	-853883.2072552125	0.3308589082029498	5.963582559845988	0.4882596547518838	1.0	1.0	-853883.2072552125	0.0	44.017897792843165
90205000	-854066.5075737208	-186.84602422024417	-853879.6615495005	0.3341814011494652	6.82542147214292	0.4861229697074488	1.0	1.0	-853879.6615495005	0.0	43.69158383801536
90210000	-854066.7787151762	-186.58872130114398	-853880.189993875	0.3328595446414249	6.478614467329448	0.4830221674667099	1.0	1.0	-853880.189993875	0.0	43.942685152634084
90215000	-854072.2500721909	-186.1008599796347	-853886.1492122113	0.32588263775888704	6.709155890796124	0.47785484099456704	1.0	1.0	-853886.1492122113	0.0	44.420211821199075
90220000	-854066.2709482387	-186.5205160773149	-853879.7504321614	0.32703098993653434	7.0190211367958755	0.4856593359330687	1.0	1.0	-853879.7504321614	0.0	44.01616471339585
90225000	-854075.1762251427	-186.34412887779834	-853888.8320962648	0.3297989201248005	5.563619548908057	0.48224686686373186	1.0	1.0	-853888.8320962648	0.0	44.18572697477376
90230000	-854064.9445404286	-187.272109083644	-853877.672431345	0.33086162689740056	7.425166853258992	0.483551779364508	1.0	1.0	-853877.672431345	0.0	43.26035659392964
90235000	-854072.7824839277	-189.15329049276932	-853883.629193435	0.33051788498340606	8.40686275214545	0.4845468243913387	1.0	1.0	-853883.629193435	0.0	41.38116527485799
90240000	-854080.3784972416	-186.93202388005483	-853893.4464733616	0.3301837866989291	7.085262120091719	0.4803272347528932	1.0	1.0	-853893.4464733616	0.0	43.59399270829557
90245000	-854071.415434776	-188.25533978989466	-853883.1600949861	0.32928739514156236	7.911642802193402	0.48151695457176497	1.0	1.0	-853883.1600949861	0.0	42.273056238093474
90250000	-854071.6758371238	-186.77984154362085	-853884.8959955801	0.32914279012512543	5.317167440344837	0.4895156922420538	1.0	1.0	-853884.8959955801	0.0	43.764551959707894
90255000	-854085.1085922146	-188.24102707052305	-853896.8675651441	0.3275386650046848	4.630284126119949	0.48565338466489255	1.0	1.0	-853896.8675651441	0.0	42.295641817651386
90260000	-854070.9187593766	-186.34719774030788	-853884.5715616363	0.33020897402066596	6.101853285171898	0.48836552392401816	1.0	1.0	-853884.5715616363	0.0	44.19489542638479
90265000	-854077.7283576428	-186.25055529212904	-853891.4778023507	0.3296309850831944	5.785345549536958	0.4877828918738817	1.0	1.0	-853891.4778023507	0.0	44.290372610463336
90270000	-854067.6893917671	-186.43863073294796	-853881.2507610342	0.3285138419732404	5.593759406935485	0.4809119612846942	1.0	1.0	-853881.2507610342	0.0	44.08855530846606
90275000	-854064.310500998	-186.7068684016054	-853877.6036325964	0.3312040915761354	5.3254119117939895	0.4848966011443623	1.0	1.0	-853877.6036325964	0.0	43.82828691952796
90280000	-854078.6380138528	-187.16353581209688	-853891.4744780407	0.3278517142674971	5.136302237269666	0.4869691538469526	1.0	1.0	-853891.4744780407	0.0	43.37576461444166
90285000	-854073.4961951561	-186.63883842696976	-853886.8573567291	0.33065804342728067	6.828361529501814	0.4903475554698412	1.0	1.0	-853886.8573567291	0.0	43.90721880281457
90290000	-854069.1156355031	-187.31178335586438	-853881.8038521472	0.33295719292072024	5.089115883100848	0.4839245692544715	1.0	1.0	-853881.8038521472	0.0	43.221427901489186
90295000	-854077.3618936955	-186.57998051890343	-853890.7819131766	0.33235324997689186	6.0668391895476175	0.49390570057842087	1.0	1.0	-853890.7819131766	0.0	43.973193001098046
90300000	-854073.5323102782	-188.33642411332303	-853885.1958861648	0.3329751120657829	4.76599967148628	0.4881824615765112	1.0	1.0	-853885.1958861648	0.0	42.205302928674634
90305000	-854070.8795738838	-187.21528910139	-853883.6642847825	0.3293360063533116	7.060517503057988	0.4861259093346876	1.0	1.0	-853883.6642847825	0.0	43.32232483612401
90310000	-854070.5396854781	-188.09387565992165	-853882.4458098181	0.3318823102661141	4.752015236563811	0.4841114701975192	1.0	1.0	-853882.4458098181	0.0	42.439709399318026
90315000	-854069.5119633953	-187.10121115994505	-853882.4107522353	0.33433323963036493	6.641697193625468	0.486758169618285	1.0	1.0	-853882.4107522353	0.0	43.43766729813615
90320000	-854070.8212605206	-187.01181510011986	-853883.8094454205	0.33489990291035876	6.173151345939352	0.48784429034259913	1.0	1.0	-853883.8094454205	0.0	43.52923559940997
90325000	-854074.5088555214	-187.87393354979935	-853886.6349219716	0.33150673147456	7.4366554609491375	0.48917572406479864	1.0	1.0	-853886.6349219716	0.0	42.66978001717488
90330000	-854065.4355334379	-186.353294235921	-853879.082239202	0.33234548584528006	6.052876526688581	0.4844368532785461	1.0	1.0	-853879.082239202	0.0	44.180941589480724
90335000	-854070.4807361574	-187.291188855243	-853883.1895473022	0.33300455678839075	5.122452374854399	0.4901296035564075	1.0	1.0	-853883.1895473022	0.0	43.254432470714455
90340000	-854061.1302321474	-186.4477606955584	-853874.6824714518	0.33086620846346937	5.77010534358677	0.48616269272897095	1.0	1.0	-853874.6824714518	0.0	44.089926808744174
90345000	-854066.2825051582	-187.09953867483972	-853879.1829664834	0.33026355881138714	7.1378442253683705	0.48399573098396137	1.0	1.0	-853879.1829664834	0.0	43.433814905972824
90350000	-854060.921631828	-186.41355737225712	-853874.5080744557	0.32993459923990776	6.763244693095119	0.4834921815974161	1.0	1.0	-853874.5080744557	0.0	44.11878910978235
90355000	-854077.9779151148	-186.6748745999504	-853891.3030405149	0.3283934184055503	5.302081057261416	0.4811839022813078	1.0	1.0	-853891.3030405149	0.0	43.85285532345682
90360000	-854068.2272867727	-186.19257689195774	-853882.0347098807	0.32981959620872214	6.516977127387357	0.47995312284275	1.0	1.0	-853882.0347098807	0.0	44.33269147257239
90365000	-854079.9723932261	-187.24429507384048	-853892.7280981523	0.3320560961648104	7.276076995888533	0.48017201716894925	1.0	1.0	-853892.7280981523	0.0	43.28141107934207
90370000	-854066.8282989884	-187.48478249657518	-853879.3435164918	0.3319910285329206	7.587372154723296	0.4853150504431909	1.0	1.0	-853879.3435164918	0.0	43.05120972315582
90375000	-854072.1670734526	-186.32878282142372	-853885.8382906312	0.3310851975527625	5.968203374154718	0.48613774240736896	1.0	1.0	-853885.8382906312	0.0	44.20885478223564
90380000	-854073.8061753423	-187.70734215755581	-853886.0988331847	0.3307031752994786	4.951801018362049	0.484460047083097	1.0	1.0	-853886.0988331847	0.0	42.82694005545503
90385000	-854063.6131626563	-187.03877629927075	-853876.5743863571	0.33194192962859603	7.193270492811676	0.4838335269777706	1.0	1.0	-853876.5743863571	0.0	43.49425287352943
90390000	-854076.140155829	-186.28759893926667	-853889.8525568898	0.3282288535348082	5.883827154116396	0.487365045427778	1.0	1.0	-853889.8525568898	0.0	44.25249327043353
90395000	-854073.2808216027	-188.31432243897143	-853884.9664991637	0.33142164313784367	7.969489105282138	0.481374423626546	1.0	1.0	-853884.9664991637	0.0	42.21378852712631
90400000	-854072.2106760775	-189.29858998029587	-853882.9120860972	0.3313805117248712	8.552328457489185	0.4862963569390228	1.0	1.0	-853882.9120860972	0.0	41.239364852426796
90405000	-854072.50292818	-185.920573625317	-853886.5823545547	0.32871832417231706	6.378424914316476	0.4844452201097988	1.0	1.0	-853886.5823545547	0.0	44.61367893374725
90410000	-854069.146560841	-186.3552855047377	-853882.7912753363	0.32618637212251805	5.366949780599141	0.49113055071317346	1.0	1.0	-853882.7912753363	0.0	44.19233771553327
90415000	-854073.3166565965	-185.78624401173641	-853887.5304125848	0.32668691061014365	5.849244202419242	0.4806131643685559	1.0	1.0	-853887.5304125848	0.0	44.74034443584535
90420000	-854077.9488957953	-185.86192330673117	-853892.0869724886	0.32831645611362303	5.6486647925398605	0.48480620492852383	1.0	1.0	-853892.0869724886	0.0	44.67305122197054
90425000	-854069.7685896205	-185.99179567362395	-853883.7767939469	0.32825926676631934	5.9817520504008	0.48548864946829967	1.0	1.0	-853883.7767939469	0.0	44.544543744157274
90430000	-854079.5835754011	-185.72973144085051	-853893.8538439602	0.33052013506129724	6.307204095098969	0.48983600257118837	1.0	1.0	-853893.8538439602	0.0	44.8153026831365
90435000	-854074.0954875236	-185.77213077455292	-853888.323356749	0.324106421413517	5.8194615060551875	0.4813287778344746	1.0	1.0	-853888.323356749	0.0	44.75588889996065
90440000	-854075.1291836929	-185.83393292702175	-853889.2952507659	0.3267578187310948	6.6322289716660725	0.4800603201695026	1.0	1.0	-853889.2952507659	0.0	44.69154983216187
90445000	-854070.3760397447	-186.14560917745644	-853884.2304305673	0.32911950744454654	6.2586924205629	0.4892761022505208	1.0	1.0	-853884.2304305673	0.0	44.39830514588926
90450000	-854061.223069749	-186.5197042550597	-853874.7033654939	0.3311882554200024	5.662563485426518	0.4824723310025365	1.0	1.0	-853874.7033654939	0.0	44.01060252579001
90455000	-854074.8794174745	-186.40699120406276	-853888.4724262705	0.3306584031121214	6.1317931124101355	0.487154604772438	1.0	1.0	-853888.4724262705	0.0	44.132680124326754
90460000	-854070.8742540331	-186.76223512489696	-853884.1120189081	0.3308327835768786	6.814685497225654	0.4897994230536267	1.0	1.0	-853884.1120189081	0.0	43.78272584005493
90465000	-854069.0721961699	-186.8387805518218	-853882.2334156181	0.33084051415836485	7.058889770424836	0.4859943959724742	1.0	1.0	-853882.2334156181	0.0	43.69857035896778
90470000	-854064.190129113	-186.79718909447683	-853877.3929400186	0.3309085444414877	6.806790025341531	0.4870678981240932	1.0	1.0	-853877.3929400186	0.0	43.74230882061598
90475000	-854065.938496	-186.72745319794296	-853879.2110428021	0.33371937820573244	5.86993030275715	0.48588276694517335	1.0	1.0	-853879.2110428021	0.0	43.80967445479203
90480000	-854070.3385160464	-186.68155390869296	-853883.6569621377	0.3326078532302551	6.0497987340206585	0.4867126392806866	1.0	1.0	-853883.6569621377	0.0	43.857233488713035
90485000	-854076.6453719763	-187.82038834258498	-853888.8249836337	0.33000805733411515	7.69413203441081	0.4838176263678823	1.0	1.0	-853888.8249836337	0.0	42.71260902899542
90490000	-854070.135426085	-186.2064950770241	-853883.928931008	0.3284621295623221	6.103156839290831	0.4853167494034431	1.0	1.0	-853883.928931008	0.0	44.329500540627414
90495000	-854067.0550661167	-187.01269304501483	-853880.0423730718	0.3321591730714643	7.294715250098273	0.485859593950092	1.0	1.0	-853880.0423730718	0.0	43.524388261729996
90500000	-854078.1362020209	-186.58050674827774	-853891.5556952726	0.3300154466470512	5.664730697006367	0.4857083267056971	1.0	1.0	-853891.5556952726	0.0	43.95627202397831
90505000	-854073.3395153235	-186.174748702005	-853887.1647666215	0.3297281937687156	6.258551820542831	0.4890173588423855	1.0	1.0	-853887.1647666215	0.0	44.36864813452442
90510000	-854072.8817414837	-185.7547927365895	-853887.1269487471	0.3283561355419248	5.738283481525204	0.484359992852162	1.0	1.0	-853887.1269487471	0.0	44.77928936795945
90515000	-854079.9412701594	-186.01979331427117	-853893.9214768452	0.32682755569083694	6.84355372051133	0.4890794879098647	1.0	1.0	-853893.9214768452	0.0	44.52372778039318
90520000	-854065.9731869574	-185.96646741100807	-853880.0067195464	0.3279172385236103	6.723280824861411	0.4801613068300747	1.0	1.0	-853880.0067195464	0.0	44.55921732149669
90525000	-854067.4281350973	-186.55022379210737	-853880.8779113052	0.3313059416073073	6.538201810118398	0.4913299195150847	1.0	1.0	-853880.8779113052	0.0	43.99779816576743
90530000	-854075.5741390866	-187.62960156014867	-853887.9445375265	0.3329488776658071	5.107942649656666	0.49102361741082856	1.0	1.0	-853887.9445375265	0.0	42.917807793517625
90535000	-854062.4541116449	-188.07125172676092	-853874.3828599182	0.3309589935107605	4.817088334651056	0.48341841406056685	1.0	1.0	-853874.3828599182	0.0	42.46094722020485
90540000	-854069.6195892113	-186.61898637429096	-853883.0006028371	0.32978225727797683	6.292101442106197	0.48683059176480126	1.0	1.0	-853883.0006028371	0.0	43.92003692808328
90545000	-854066.3962124281	-186.88797253911576	-853879.508239889	0.3317982214166426	5.471755336060401	0.4918292106752504	1.0	1.0	-853879.508239889	0.0	43.66104800107935
90550000	-854070.8699171566	-186.38167260549073	-853884.4882445511	0.3314515224547861	5.881767186303956	0.4818046581246669	1.0	1.0	-853884.4882445511	0.0	44.14729882960325
90555000	-854073.4243993673	-186.40619257049588	-853887.0182067968	0.32913475962916183	6.66493541686733	0.48448132881288813	1.0	1.0	-853887.0182067968	0.0	44.12813220597453
90560000	-854062.2869871118	-186.54357860870147	-853875.7434085031	0.3308915343545277	6.3654289688523855	0.4886215928679421	1.0	1.0	-853875.7434085031	0.0	43.99902669587907
90565000	-854067.3239442274	-186.50854172130704	-853880.8154025062	0.33183852889835525	5.875575039892489	0.4895719069079053	1.0	1.0	-853880.8154025062	0.0	44.0359642113534
90570000	-854067.0988229212	-186.8612694765376	-853880.2375534446	0.3309282404716184	6.558405662614863	0.485540858425295	1.0	1.0	-853880.2375534446	0.0	43.67517435915765
90575000	-854079.6095733021	-187.2907033012618	-853892.3188700008	0.33185912557925984	6.930044656688094	0.4836695173336351	1.0	1.0	-853892.3188700008	0.0	43.24199785225011
90580000	-854077.4874511138	-187.1906948290847	-853890.2967562847	0.3324227158825267	5.124591718499639	0.4837534377210025	1.0	1.0	-853890.2967562847	0.0	43.34217416520195
90585000	-854062.9241198292	-186.13929769742612	-853876.7848221317	0.3288518408317186	6.048035870571142	0.48401442894805735	1.0	1.0	-853876.7848221317	0.0	44.39409327931462
90590000	-854066.9490209951	-186.5573436774485	-853880.3916773176	0.33014968923012505	5.525333301666237	0.48327960544710463	1.0	1.0	-853880.3916773176	0.0	43.974577652290364
90595000	-854075.1096818574	-188.51590915237185	-853886.5937727051	0.33119091191249883	8.009362756777282	0.4853677882881158	1.0	1.0	-853886.5937727051	0.0	42.020188543049024
90600000	-854070.597197647	-188.16225739963443	-853882.4349402473	0.3303215917814293	4.790756717386438	0.48382489072896323	1.0	1.0	-853882.4349402473	0.0	42.37075450066814
90605000	-854070.9579156556	-186.86713570069074	-853884.0907799549	0.3305599446700205	6.935306707905408	0.4865689219885053	1.0	1.0	-853884.0907799549	0.0	43.671364262130915
90610000	-854073.3371464247	-186.57973547584913	-853886.7574109489	0.33295250167924406	6.233784945623697	0.4846089353146948	1.0	1.0	-853886.7574109489	0.0	43.954844513624906
90615000	-854070.125679353	-187.14036693835067	-853882.9853124147	0.3348892752564168	6.434151303372363	0.48922985423010334	1.0	1.0	-853882.9853124147	0.0	43.40345488895416
90620000	-854074.8560736199	-186.76261486740248	-853888.0934587525	0.33179889278461666	6.5185970288055	0.4886071828225295	1.0	1.0	-853888.0934587525	0.0	43.77996161708722
90625000	-854069.4824809186	-186.92967913051848	-853882.5528017881	0.3326898047662071	6.612130290708022	0.4874237367398062	1.0	1.0	-853882.5528017881	0.0	43.61053046180578
90630000	-854076.392143093	-186.60043087842408	-853889.7917122146	0.32970713778599897	6.069553763649439	0.48988225411602665	1.0	1.0	-853889.7917122146	0.0	43.9446957486526
90635000	-854070.0192170676	-187.7033808406992	-853882.3158362269	0.3312937054454661	4.950005545253501	0.4853086008177844	1.0	1.0	-853882.3158362269	0.0	42.832598479781
90640000	-854074.6449987687	-186.86596074127613	-853887.7790380274	0.3314574244166849	6.811838793498585	0.48626540390861417	1.0	1.0	-853887.7790380274	0.0	43.67193218538576
90645000	-854074.9671519999	-186.2138442279677	-853888.753307772	0.3304282053309581	6.677878670972703	0.4848631671101833	1.0	1.0	-853888.753307772	0.0	44.3212442250973
90650000	-854061.879873517	-187.7649578458179	-853874.1149156712	0.32796940997812146	7.659694337543163	0.4846162550116563	1.0	1.0	-853874.1149156712	0.0	42.76963678305007
90655000	-854079.6678208972	-187.05814309582735	-853892.6096778014	0.32967810545880116	7.033394741801673	0.4902111170534515	1.0	1.0	-853892.6096778014	0.0	43.487641257124174
90660000	-854075.8171573118	-187.01995643750672	-853888.7972008743	0.3331735069338967	6.836333849445371	0.4828589815582362	1.0	1.0	-853888.7972008743	0.0	43.5111236444544
90665000	-854068.0379201839	-186.81035434257373	-853881.2275658413	0.33126128382141584	6.149611937303242	0.48690480200348607	1.0	1.0	-853881.2275658413	0.0	43.72881738027788
90670000	-854072.4675312141	-187.34022960549157	-853885.1273016087	0.33768282776540626	6.744231049274931	0.49332407789816607	1.0	1.0	-853885.1273016087	0.0	43.211780669149405
90675000	-854069.4995315479	-187.08158046559035	-853882.4179510823	0.33321162839854257	6.9304366392609555	0.4897766393564576	1.0	1.0	-853882.4179510823	0.0	43.46333493196721
90680000	-854069.5319634479	-186.74609533586906	-853882.785868112	0.3315607600720458	6.676907582913476	0.48052127588793947	1.0	1.0	-853882.785868112	0.0	43.78030933475144
90685000	-854068.6536229097	-187.36824223513605	-853881.2853806745	0.3300614078916908	5.139188235097638	0.4871848993314006	1.0	1.0	-853881.2853806745	0.0	43.17148968237136
90690000	-854066.94259226	-186.3590243613103	-853880.5835678986	0.3300395785608953	6.201574595442035	0.48892307727123857	1.0	1.0	-853880.5835678986	0.0	44.18418391207681
90695000	-854066.6425020058	-186.78360885874625	-853879.8588931471	0.3305495794127477	6.746232794742264	0.48561612714496677	1.0	1.0	-853879.8588931471	0.0	43.75298551438832
90700000	-854071.9050731052	-186.49580738270288	-853885.4092657225	0.32944559472003854	6.0774778861210415	0.49031366858721714	1.0	1.0	-853885.4092657225	0.0	44.05018207331618
90705000	-854066.6316556277	-187.73936025864433	-853878.8922953691	0.33226360656486276	7.531386511545137	0.48514150068682865	1.0	1.0	-853878.8922953691	0.0	42.79628486157397
90710000	-854068.9011045679	-187.2126346838293	-853881.6884698841	0.33256146675508663	7.029797032242842	0.4824749052569115	1.0	1.0	-853881.6884698841	0.0	43.31767724552916
90715000	-854082.0931506606	-186.73894034625584	-853895.3542103143	0.33163570499807865	6.8896327976870175	0.48823838413116943	1.0	1.0	-853895.3542103143	0.0	43.8028985408511
90720000	-854066.5340618946	-187.13529951972367	-853879.3987623749	0.33228597913177954	7.135159703758066	0.48437851806546406	1.0	1.0	-853879.3987623749	0.0	43.39881963525191
90725000	-854065.0551373165	-186.59058707670843	-853878.4645502397	0.33089502693017514	6.097860949138397	0.480774306802359	1.0	1.0	-853878.4645502397	0.0	43.93632365574093
90730000	-854078.0448705263	-186.36443945623066	-853891.68043107	0.3297072361891818	6.583393593218063	0.4805282189607029	1.0	1.0	-853891.68043107	0.0	44.16197910053538
90735000	-854073.3846212077	-186.37477594815087	-853887.0098452596	0.33074751888838433	6.1809930166886495	0.48152739304351	1.0	1.0	-853887.0098452596	0.0	44.15364095678077
90740000	-854064.1913548736	-188.1841255675085	-853876.007229306	0.3320706082814911	4.7379884377685295	0.482904955074716	1.0	1.0	-853876.007229306	0.0	42.34704646148556
90745000	-854066.3352275366	-186.84272859951787	-853879.4924989371	0.33265604637858776	6.612345328516262	0.4872499753378756	1.0	1.0	-853879.4924989371	0.0	43.69713347000251
90750000	-854069.1850685545	-186.90055630486933	-853882.2845122496	0.3369620821037084	5.718463723111782	0.4855112912880058	1.0	1.0	-853882.2845122496	0.0	43.635828396551304
90755000	-854068.640678626	-186.90678766044653	-853881.7338909656	0.3339894591302899	5.68180049806408	0.49489409266667045	1.0	1.0	-853881.7338909656	0.0	43.64836264373146
90760000	-854063.0499384408	-186.85770060377797	-853876.192237837	0.331719716461527	6.838903227165267	0.4842753078414127	1.0	1.0	-853876.192237837	0.0	43.67621213074948
90765000	-854068.7057922931	-187.2898488871237	-853881.4159434059	0.330709074044138	7.241435855211594	0.486056358763295	1.0	1.0	-853881.4159434059	0.0	43.24762594924751
90770000	-854073.486908718	-187.53605824121198	-853885.9508504767	0.33184801317642143	7.392215336483173	0.49146549955822194	1.0	1.0	-853885.9508504767	0.0	43.01223487674909
90775000	-854077.4252432755	-186.42178404421554	-853891.0034592312	0.33158115303971425	6.139146721646241	0.4763361753173454	1.0	1.0	-853891.0034592312	0.0	44.096250425263776
90780000	-854065.5369821734	-186.55854638482924	-853878.9784357887	0.3279903165701999	5.440557897257923	0.4869383402467133	1.0	1.0	-853878.9784357887	0.0	43.98069241450882
90785000	-854077.9380398479	-186.6626636207931	-853891.2753762271	0.33302530806038116	6.184167808836667	0.48175206294641887	1.0	1.0	-853891.2753762271	0.0	43.86620262394435
90790000	-854082.3074233496	-186.91263654548513	-853895.3947868041	0.33197390296011436	7.109553162129442	0.4944339148355204	1.0	1.0	-853895.3947868041	0.0	43.64159340303056
90795000	-854069.3242573779	-186.73372042091611	-853882.590536957	0.32742590710587	7.269180467696818	0.48559779701431266	1.0	1.0	-853882.590536957	0.0	43.80283729195713
90800000	-854074.4663792899	-187.2761424585217	-853887.1902368313	0.3304487859162951	7.36857266191751	0.4845568531194258	1.0	1.0	-853887.1902368313	0.0	43.25833336656181
90805000	-854073.8816967848	-186.930084366748	-853886.951612418	0.33471142402682863	6.374190753131032	0.48461492445310733	1.0	1.0	-853886.951612418	0.0	43.60450760100287
90810000	-854063.2606036459	-186.8714523264065	-853876.3891513195	0.33428191402715446	5.766027603001518	0.48842375342110256	1.0	1.0	-853876.3891513195	0.0	43.670757299280325
90815000	-854064.5026518758	-186.75527818141978	-853877.7473736944	0.33206529553928754	6.0952415057540055	0.484851742979972	1.0	1.0	-853877.7473736944	0.0	43.7797874233848
90820000	-854074.0590111911	-186.4583400866087	-853887.6006711045	0.327826360600907	5.904005650250131	0.4881405091174799	1.0	1.0	-853887.6006711045	0.0	44.083303050470896
90825000	-854078.2996191398	-186.41606756501253	-853891.8835515748	0.33012563567928394	5.885354592494091	0.4910143454051787	1.0	1.0	-853891.8835515748	0.0	44.13132324464245
90830000	-854075.2781535997	-186.63707654625048	-853888.6410770535	0.33113378761408296	6.548773404408228	0.4864043108006487	1.0	1.0	-853888.6410770535	0.0	43.90109419419545
90835000	-854071.6491233612	-186.62847730428842	-853885.020646057	0.33212631513917407	6.257531475517023	0.49167100037189715	1.0	1.0	-853885.020646057	0.0	43.9202268153
90840000	-854070.1910064303	-186.67268797529	-853883.518318455	0.32943998852800066	5.577780634040443	0.4842084998122988	1.0	1.0	-853883.518318455	0.0	43.86109114317922
90845000	-854070.899087339	-187.0949095055772	-853883.8041778335	0.33401368003932597	7.007305182866838	0.4880794277931667	1.0	1.0	-853883.8041778335	0.0	43.44661146885377
90850000	-854077.3486803485	-186.8501883015087	-853890.498492047	0.32893201332043714	5.329365823004014	0.488743727045999	1.0	1.0	-853890.498492047	0.0	43.69266127142793
90855000	-854064.327480669	-190.0304485214559	-853874.2970321475	0.331847585607359	8.575384443198072	0.4839625304120721	1.0	1.0	-853874.2970321475	0.0	40.50283865821288
90860000	-854073.6241507616	-186.69570980426238	-853886.9284409573	0.3299732633813949	5.719984009148056	0.4867326056272694	1.0	1.0	-853886.9284409573	0.0	43.8431175258368
90865000	-854065.1320484431	-186.62930426517605	-853878.5027441779	0.33196020027511786	6.555750866930225	0.48737663629805356	1.0	1.0	-853878.5027441779	0.0	43.91081112626469
90870000	-854060.816040395	-187.0359699833469	-853873.7800704116	0.3320903337574729	5.314409517002611	0.49003122314255904	1.0	1.0	-853873.7800704116	0.0	43.50945458178288
90875000	-854064.6393665429	-187.1516414700952	-853877.4877250728	0.3324301732531333	5.304379625104838	0.48497024503873465	1.0	1.0	-853877.4877250728	0.0	43.3836611388269
90880000	-854062.2340414246	-186.61131598024895	-853875.6227254444	0.33080059311732113	6.649546211827121	0.48641890596473975	1.0	1.0	-853875.6227254444	0.0	43.926883950525166
90885000	-854067.2151383734	-186.6870022580472	-853880.5281361154	0.32731949328749593	5.453945997350527	0.48654286934508867	1.0	1.0	-853880.5281361154	0.0	43.85144559948763
90890000	-854067.8202602569	-186.60942068920414	-853881.2108395677	0.3315631168989156	5.577837148427615	0.4812351006597777	1.0	1.0	-853881.2108395677	0.0	43.91841163096004
90895000	-854063.1675967134	-186.0885414241996	-853877.0790552892	0.327109712746814	6.162070597523871	0.4874525098161517	1.0	1.0	-853877.0790552892	0.0	44.451725714277316
90900000	-854064.2252316591	-186.3455949445508	-853877.8796367146	0.3293154794941409	6.742904167183694	0.48778793149385047	1.0	1.0	-853877.8796367146	0.0	44.19534303728153
90905000	-854065.6985032097	-186.5836499167653	-853879.1148532929	0.33093563488935407	5.364984223608192	0.49142218897240164	1.0	1.0	-853879.1148532929	0.0	43.96455658002416
90910000	-854074.9879947864	-186.19253130924568	-853888.7954634771	0.3295417770921878	6.578736732709847	0.48193643862070534	1.0	1.0	-853888.7954634771	0.0	44.33670368684036
